row,column,Similarity_Measure,row_id,row_q,row_topic,row_status,col_id,col_q,col_topic,col_status
3146,3126,1,P013409,"If tangent to the curve \(x=at^2,y=2at\) is perpendicular to \(x\)-axis, then its point of contact is  \((a,a)\) \((0,a)\) \((0,0)\) \((a,0)\)",MTH-12-CBS-06-00,final,P013113,"If tangent to the curve \(x=at^2,y=2at\) is perpendicular to \(x\)-axis, then its point of contact is : \((a,a)\) \((0,a)\) \((0,0)\) \((a,0)\)",MTH-12-CBS-06-00,final
5367,3128,1,P022517,"The equation of the tangent to the curve \(y=e^x\) at \(\left(0,1\right)\) is \(x=0\) \(y=1\) \(x+y=1\) \(x-y+1=0\)",MTH-12-HSC-14-00,final,P013391,"The equation of the tangent to the curve \(y=e^x\) at \(\left(0,1\right)\) is \(x=0\) \(y=1\) \(x+y=1\) \(x-y+1=0\)",MTH-12-CBS-06-00,final
5405,3128,1,P052178,"Equation of the tangent to the curve \(𝑦=𝑒^𝑥+e^{-x}\)  at \((0,1)\)  is \(𝑥=0\) \(𝑦=0\) \(𝑥+𝑦=1\) \(y=1\)",MTH-12-HSC-14-00,final,P013391,"The equation of the tangent to the curve \(y=e^x\) at \(\left(0,1\right)\) is \(x=0\) \(y=1\) \(x+y=1\) \(x-y+1=0\)",MTH-12-CBS-06-00,final
5370,3133,1,P022520,The approximate value of \((2.01)^4\ \) is \(16\) \(16.32\) \(16.5\) \(16.7\),MTH-12-HSC-14-00,final,P013396,The approximate value of \((2.01)^4\ \) is \(16\) \(16.32\) \(16.5\) \(16.7\),MTH-12-CBS-06-00,final
5371,3135,1,P022521,"If the side of a square is \(5.02\:cm\), then its approximate area is \(25.02\:cm^2\) \(25.2\:cm^2\) \(27\:cm^2\) \(25.04\:cm^2\)",MTH-12-HSC-14-00,draft,P013398,"If the side of a square is \(5.02  cm\), then its approximate area is  \(25.02  cm^2\) \(25.2  cm^2\) \(27  cm^2\) \(25.04  cm^2\)",MTH-12-CBS-06-00,final
5372,3138,1,P022522,"If Rolle's Theorem holds for the function \(f\left(x\right)=x^3+bx^2+cx,1\le x\le2\) at the point \(x=\frac{4}{3}\), then \(b=8,c=-5\) \(b=-5,c=8\) \(a=\frac{-2}{3},b=1\) \(a=\frac{2}{3},b=1\)",MTH-12-HSC-14-00,final,P013401,"If Rolle's Theorem holds for the function\(f\left(x\right)=x^3+bx^2+cx,1\le x\le2\) at the point \(x=4/3\), then  \(b=8,c=-5\) \(b=-5,c=8\) \(a=-2/3,b=1\) \(a=2/3,b=1\)",MTH-12-CBS-06-00,final
5374,3142,1,P022524,Minimum value of \(f(x)=6x^3-9x^2-36x+24\) is \(36\) \(-72\) \(-36\) \(72\),MTH-12-HSC-14-00,final,P013405,Minimum value of \(f(x)=6x^3-9x^2-36x+24\) is  \(36\) \(-72\) \(-36\) \(72\),MTH-12-CBS-06-00,final
5375,3144,1,P022525,"If \(f(x)=bx^2+ax\), attains its maximum value at \(\left(2,-12\right),\) then \(\left(a,b\right)\) is \(\left(3,-12\right)\) \(\left(-12,3\right)\) \(\left(-3,-12\right)\) \(\left(-12,-3\right)\)",MTH-12-HSC-14-00,final,P013407,"If \(f(x)=bx^2+ax\), attains its maximum value at \(\left(2,-12\right),\) then \(\left(a,b\right)\) is \(\left(3,-12\right)\) \(\left(-12,3\right)\) \(\left(-3,-12\right)\) \(\left(-12,-3\right)\)",MTH-12-CBS-06-00,final
5377,3171,1,P022527,"Which of the following functions is decreasing on \(\left(0,\frac{\pi}{2}\right)?\) \(\sin2x\) \(\tan x\) \(\cos x\) \(\cos3x\)",MTH-12-HSC-14-00,draft,P022466,"Which of the following functions is decreasing on \(\left(0,\frac{\pi}{2}\right)?\) \(\sin2x\) \(\tan x\) \(\cos x\) \(\cos3x\)",MTH-12-CBS-06-00,final
3193,3183,1,P013063,\(\frac{d}{dx}\left[\int f\left(x\right)dx\right]=\) \(f(x)\) \(f(x)+c\) \(f'(x)\) \(e^{f'\left(x\right)}\),MTH-12-CBS-07-00,final,P013035,\(\int\left[\frac{d}{dx}f\left(x\right)\right]dx=\) \(f'\left(x\right)+c\) \(f\left(x\right)+c\) \(f'\left(x\right)\) \(e^{f'\left(x\right)}\),MTH-12-CBS-07-00,final
6066,3183,1,P046455,\(\frac{d}{dx}\left[\int f\left(x\right)dx\right]=\) \(f(x)\) \(f(x)+c\) \(f'(x)\) \(e^{f'\left(x\right)}\),MTH-11-HSC-20-00,final,P013035,\(\int\left[\frac{d}{dx}f\left(x\right)\right]dx=\) \(f'\left(x\right)+c\) \(f\left(x\right)+c\) \(f'\left(x\right)\) \(e^{f'\left(x\right)}\),MTH-12-CBS-07-00,final
5421,3187,1,P010251,\(\int\sqrt{x}e^{\sqrt{x}}dx\) is equal to \(2\sqrt{x}-e^{\sqrt{x}}-4\sqrt{xe^{\sqrt{x}}}+C\) \(\left(2x-4\sqrt{x}+4\right)e^{\sqrt{x}}+C\) \(\left(2x+4\sqrt{x}+4\right)e^{\sqrt{x}}+C\) \(\left(1-4\sqrt{x}\right)e^{\sqrt{x}}+C\),MTH-12-HSC-15-00,final,P013040,\(\int\sqrt{x}e^{\sqrt{x}}dx\) is equal to: \(2\sqrt{x}-e^{\sqrt{x}}-4\sqrt{xe^{\sqrt{x}}}+c\) \(\left(2x-4\sqrt{x}+4\right)e^{\sqrt{x}}+c\) \(\left(2x+4\sqrt{x}+4\right)e^{\sqrt{x}}+c\) \(\left(1-4\sqrt{x}\right)e^{\sqrt{x}}+c\),MTH-12-CBS-07-00,final
3223,3191,1,P016987,\(\int\frac{\left(x^3+3x^2+3x+1\right)}{\left(x+1\right)^5}dx=\) \(\tan^{-1}x+c\) \(\log\left(x+1\right)+c\) \(\frac{1}{5}\log\left(x+1\right)+c\) \(\frac{-1}{\left(x+1\right)}+c\),MTH-12-CBS-07-00,final,P013055,\(\int\frac{\left(x^3+3x^2+3x+1\right)}{\left(x+1\right)^5}dx\) is equal to: \(-\frac{1}{\left(x+1\right)}+c\) \(\frac{1}{5}\log\left(x+1\right)+c\) \(\log\left(x+1\right)+c\) \(\tan^{-1}x+c\),MTH-12-CBS-07-00,final
6068,3191,1,P046458,\(\int\frac{\left(x^3+3x^2+3x+1\right)}{\left(x+1\right)^5}dx\) is equal to: \(-\frac{1}{\left(x+1\right)}+c\) \(\frac{1}{5}\log\left(x+1\right)+c\) \(\log\left(x+1\right)+c\) \(\tan^{-1}x+c\),MTH-11-HSC-20-00,final,P013055,\(\int\frac{\left(x^3+3x^2+3x+1\right)}{\left(x+1\right)^5}dx\) is equal to: \(-\frac{1}{\left(x+1\right)}+c\) \(\frac{1}{5}\log\left(x+1\right)+c\) \(\log\left(x+1\right)+c\) \(\tan^{-1}x+c\),MTH-12-CBS-07-00,final
6066,3193,1,P046455,\(\frac{d}{dx}\left[\int f\left(x\right)dx\right]=\) \(f(x)\) \(f(x)+c\) \(f'(x)\) \(e^{f'\left(x\right)}\),MTH-11-HSC-20-00,final,P013063,\(\frac{d}{dx}\left[\int f\left(x\right)dx\right]=\) \(f(x)\) \(f(x)+c\) \(f'(x)\) \(e^{f'\left(x\right)}\),MTH-12-CBS-07-00,final
5422,3196,1,P010254,\(\int\frac{dx}{x\left(x+1\right)}\) is equal to \(\log\left|\frac{x+1}{x}\right|+C\) \(\log\left|\frac{x}{x+1}\right|+C\) \(\log\left|\frac{x-1}{x}\right|+C\) \(\log\left|\frac{x-1}{x+1}\right|+C\),MTH-12-HSC-15-00,final,P013080,The value of \(\int\frac{x^2+1}{x^2-1}dx\) is \(\log\left(\frac{x-1}{x+1}\right)+c\) \(\log\left(\frac{x+1}{x-1}\right)+c\) \(x+\log\left(\frac{x-1}{x+1}\right)+c\) \(\log(x^2 +1)+c\) ,MTH-12-CBS-07-00,final
3226,3198,1,P016990,"If \(\int f\left(x\right)dx=g\left(x\right),\)  then \(\int f\left(x\right)g\left(x\right)dx=\) \(\frac{1}{2}\left[g'\left(x\right)\right]^2\) \(f'\left(x\right)g\left(x\right)\) \(\frac{1}{2}f^2\left(x\right)\) \(\frac{1}{2}g^2\left(x\right)\)",MTH-12-CBS-07-00,final,P013086,"If \(\int f\left(x\right)dx=g\left(x\right)\), then \(\int f\left(x\right)g\left(x\right)dx\) is equal to \(\frac{1}{2}f^2\left(x\right)\) \(\frac{1}{2}g^2\left(x\right)\) \(\frac{1}{2}\left[g'\left(x\right)\right]^2\) \(f'\left(x\right)g\left(x\right)\)",MTH-12-CBS-07-00,final
3202,3201,1,P013105,The value of \(\int\limits^4_0\left|x-1\right|dx\) is \(\frac{5}{2}\) \(5\) \(4\) \(1\),MTH-12-CBS-07-00,final,P013103,\(\int\limits^3_1\frac{\sqrt{4-x}}{\sqrt{x}+\sqrt{4-x}}dx\) is equal to \(1\) \(3\) \(2\) \(0\),MTH-12-CBS-07-00,final
6067,3204,1,P046456,"If \(\int f(x) dx=h(x)\) and \(\int f(x)dx=g(x)\) as well, then \(h(x)=g(x)\) \(h(x)+g(x)=\) constant \(h(x).g(x)=\) constant \(h(x)-g(x)=\) constant",MTH-11-HSC-20-00,final,P013111,"If \(\int f(x) dx=h(x)\) and \(\int f(x)dx=g(x)\) as well, then  \(h(x)=g(x)\) \(h(x)+g(x)=\) constant \(h(x).g(x)=\) constant \(h(x)-g(x)=\) constant",MTH-12-CBS-07-00,final
6065,3210,1,P046454,\(\int x\sqrt{x}dx=\) \(1.5\sqrt{x}\) \(2.5x^{1.5}\) \(0.4x^{2.5}\) \(0.4x\sqrt{x}\),MTH-11-HSC-20-00,final,P013148,\(\int x\sqrt{x}dx=\) \(1.5\sqrt{x}\) \(2.5x^{1.5}\) \(0.4x^{2.5}\) \(0.4x\sqrt{x}\),MTH-12-CBS-07-00,final
6069,3220,1,P046459,\(\int\left(x+\frac{1}{x}\right)^2dx=\) \(\frac{x^3}{3}-\frac{1}{x}+2x+c\) \(2x-\frac{x^3}{3}-\frac{1}{x}+c\) \(\frac{x^3}{3}+\frac{1}{x}-2x+c\) \(\frac{x^3}{3}-2x-\frac{1}{x}+c\),MTH-11-HSC-20-00,final,P013195,\(\int\left(x+\frac{1}{x}\right)^2dx=\) \(\frac{x^3}{3}-\frac{1}{x}+2x+c\) \(2x-\frac{x^3}{3}-\frac{1}{x}+c\) \(\frac{x^3}{3}+\frac{1}{x}-2x+c\) \(\frac{x^3}{3}-2x-\frac{1}{x}+c\),MTH-12-CBS-07-00,final
6070,3221,1,P046460,\(\int \cos xdx=\) \(-\sin x\) \(\sin x\) \(\sec x\) \(\frac{180}{\pi}\sin x\),MTH-11-HSC-20-00,final,P013197,\(\int \cos xdx=\) \(-\sin x\) \(\sin x\) \(\sec x\) \(\frac{180}{\pi}\sin x\),MTH-12-CBS-07-00,final
6068,3223,1,P046458,\(\int\frac{\left(x^3+3x^2+3x+1\right)}{\left(x+1\right)^5}dx\) is equal to: \(-\frac{1}{\left(x+1\right)}+c\) \(\frac{1}{5}\log\left(x+1\right)+c\) \(\log\left(x+1\right)+c\) \(\tan^{-1}x+c\),MTH-11-HSC-20-00,final,P016987,\(\int\frac{\left(x^3+3x^2+3x+1\right)}{\left(x+1\right)^5}dx=\) \(\tan^{-1}x+c\) \(\log\left(x+1\right)+c\) \(\frac{1}{5}\log\left(x+1\right)+c\) \(\frac{-1}{\left(x+1\right)}+c\),MTH-12-CBS-07-00,final
5461,3228,1,P022579,\(\int\limits^8_{-8}\left(\sin^{93}x+x^{295}\right)dx=\) \(1\) \(-1\) \(0\) \(\frac{8}{3}\),MTH-12-HSC-15-00,final,P016993,\(\int\limits^8_{-8}\left(\sin^{93}x+x^{295}\right)dx=\) \(1\) \(-1\) \(0\) \(\frac{8}{3}\),MTH-12-CBS-07-00,final
5447,3231,1,P019072,\(\int\:x\sin\:2x\:dx=\) \(\frac{\cos2x}{4}+\frac{x\sin2x}{2}+c\) \(\frac{\cos2x}{4}-\frac{x\cos2x}{2}+c\) \(\frac{\sin2x}{4}-\frac{x\cos2x}{2}+c\) \(\frac{\sin2x}{4}+\frac{x\cos2x}{2}+c\),MTH-12-HSC-15-00,final,P020825,\(\int\:x\:\sin\:2x\:dx=\) \(\frac{\cos2x}{4}+\frac{x\sin2x}{2}+c\) \(\frac{\cos2x}{4}-\frac{x\cos2x}{2}+c\) \(\frac{\sin2x}{4}-\frac{x\cos2x}{2}+c\) \(\frac{\sin2x}{4}+\frac{x\cos2x}{2}+c\),MTH-12-CBS-07-00,final
5408,3232,1,P010181,\(\int\frac{\cos2x-\cos2\theta}{\cos x-\cos\theta}dx\) is equal to \(2\left(\sin x+x\cos\theta\right)+C\) \(2\left(\sin x-x\cos\theta\right)+C\) \(2\left(\sin x+2x\cos\theta\right)+C\) \(2\left(\sin x-2x\cos\theta\right)+C\),MTH-12-HSC-15-00,final,P022489,\(\int\frac{\cos2x-\cos2\theta}{\cos x-\cos\theta}dx\) is equal to \(2\left(\sin x+x\cos\theta\right)+C\) \(2\left(\sin x-x\cos\theta\right)+C\) \(2\left(\sin x+2x\cos\theta\right)+C\) \(2\left(\sin x-2x\cos\theta\right)+C\),MTH-12-CBS-07-00,final
5411,3234,1,P010212,\(\int\tan^{-1}\sqrt{x}  dx\) is equal to \(\left(x+1\right)\tan^{-1}\sqrt{x}-\sqrt{x}+C\) \(x\tan^{-1}\sqrt{x}-\sqrt{x}+C\) \(\sqrt{x}-x\tan^{-1}\sqrt{x}+C\) \(-\left(x+1\right)\tan^{-1}\sqrt{x}+C\),MTH-12-HSC-15-00,final,P022493,\(\int\tan^{-1}\sqrt{x}\:dx\) is equal to \(\left(x+1\right)\tan^{-1}\sqrt{x}-\)\(\sqrt{x}+C\) \(x\tan^{-1}\sqrt{x}-\)\(\sqrt{x}+C\) \(\sqrt{x}-x\tan^{-1}\sqrt{x}+C\) \(\sqrt{x}-\left(x+1\right)\)\(\tan^{-1}\sqrt{x}+C\),MTH-12-CBS-07-00,final
5463,3240,1,P022581,\(\int^{\pi\text{/}2}_0\sqrt{1-\sin2x}\:dx\) is equal to \(2\sqrt{2}\) \(2\left(\sqrt{2}+1\right)\) \(2\) \(2\left(\sqrt{2}-1\right)\),MTH-12-HSC-15-00,final,P022504,\(\int^{\pi\text{/}2}_0\sqrt{1-\sin2x}\:dx\) is equal to \(2\sqrt{2}\) \(2\left(\sqrt{2}+1\right)\) \(2\) \(2\left(\sqrt{2}-1\right)\),MTH-12-CBS-07-00,final
5462,3243,1,P022580,\(\int^{\pi/4}_{-\pi/4}\frac{dx}{1+\cos2x}\) is equal to \(1\) \(2\) \(3\) \(4\),MTH-12-HSC-15-00,final,P022860,\(\int^{\pi/4}_{-\pi/4}\frac{dx}{1+\cos2x}\) is equal to \(1\) \(2\) \(3\) \(4\),MTH-12-CBS-07-00,final
5485,3244,1,P022530,"The area enclosed between the parabola \(y=x^2-x+2\) and the line \(y=x+2\) in sq. units, is \(\frac{4}{3}\) \(\frac{2}{3}\) \(\frac{1}{3}\) \(\frac{8}{3}\)",MTH-12-HSC-16-00,final,P016997,The area enclosed between the parabola \(y=x^2-x+2\) and the line \(y=x+2\) in sq. units \(=\) \(\frac{4}{3}\) \(\frac{2}{3}\) \(\frac{1}{3}\) \(\frac{8}{3}\),MTH-12-CBS-08-00,final
5486,3245,1,P022531,The area bounded by the curve \(x=4-y^2\) and \(y-\)axis is \(\frac{32}{3}\) sq. units \(\frac{16}{3}\) sq. units \(16\) sq. units \(32\) sq. units,MTH-12-HSC-16-00,draft,P016998,The area bounded by the curve \(x=4-y^2\) and \(y-\)axis is \(\frac{32}{3}\) sq. units \(\frac{16}{3}\) sq. units \(16\) sq. units \(32\) sq. units,MTH-12-CBS-08-00,final
5487,3249,1,P022532,Area of the ellipse \(\frac{x^2}{25}+\frac{y^2}{16}=1\) is given by \(25\)\(\pi\) sq units \(20\)\(\pi\) sq units \(4\)\(\pi\) sq units \(5\)\(\pi\) sq units,MTH-12-HSC-16-00,final,P017005,Area of the ellipse \(\frac{x^2}{25}+\frac{y^2}{16}=1\) is given by \(25\)\(\pi\) sq units \(20\)\(\pi\) sq units \(4\)\(\pi\) sq units \(5\)\(\pi\) sq units,MTH-12-CBS-08-00,final
5488,3252,1,P022533,"The area bounded by the curve \(y=\sin x\) in the interval \(\left[0,2\pi\right]\) is \(0\) \(1\) \(2\) \(4\)",MTH-12-HSC-16-00,final,P019817,"The area bounded by the curve \(y=\sin x\) in the interval \(\left[0,2\pi\right]\) is \(0\) \(1\) \(2\) \(4\)",MTH-12-CBS-08-00,final
5489,3254,1,P022534,The area included between the parabolas \(y^2=4x\) and \(x^2=4y\) in square units is \(\frac{4}{3}\) \(\frac{1}{3}\) \(\frac{16}{3}\) \(\frac{8}{3}\),MTH-12-HSC-16-00,draft,P020531,The area included between the parabolas \(y^2=4x\) and \(x^2=4y\) in square units is \(\frac{4}{3}\) \(\frac{1}{3}\) \(\frac{16}{3}\) \(\frac{8}{3}\),MTH-12-CBS-08-00,final
5493,3256,1,P022540,"The area of the triangle formed by the lines \(x=4,y=2x+1\) and \(y=3x+1\) is \(4\) \(6\) \(8\) \(10\)",MTH-12-HSC-16-00,draft,P020535,"The area of the triangle formed by the lines \(x=4,y=2x+1\) and \(y=3x+1\) is \(4\) \(6\) \(8\) \(10\)",MTH-12-CBS-08-00,final
5494,3257,1,P022541,"Area bounded by the curve \(y=x^3,\:x-\) axis and ordinates \(x=1\) and \(x=4\) is \(64\) sq. units \(27\) sq. units \(\frac{127}{4}\) sq. units \(\frac{255}{4}\) sq. units",MTH-12-HSC-16-00,final,P020537,"Area bounded by the curve \(y^2=x^3,X\)-axis and ordinates \(x=1\) and \(x=4\) is \(64\) sq. units \(27\) sq. units \(\frac{127}{4}\) sq. units \(\frac{255}{4}\) sq. units",MTH-12-CBS-08-00,draft
5490,3264,1,P022535,"The area under \(y=2x+\sin x\) between \(y=0,x=0\) and \(x=\frac{\pi}{2}\) is \(\frac{\pi^2}{4}+1\) \(\frac{\pi^2}{4}\) \(\frac{\pi^2}{4}-1\) \(\frac{\pi^2}{3}+1\)",MTH-12-HSC-16-00,final,P020555,"The area under \(y=2x+\sin x\) between \(y=0,x=0\) and \(x=\frac{\pi}{2}\) is \(\frac{\pi^2}{4}+1\) \(\frac{\pi^2}{4}\) \(\frac{\pi^2}{4}-1\) \(\frac{\pi^2}{3}+1\)",MTH-12-CBS-08-00,draft
5491,3275,1,P022536,Let \(A_1\) be the area of the parabola \(y^2=4ax\) lying between vertex and latus rectum and \(A_2\) be the area between latus rectum and double ordinate \(x=2a\). Then \(\frac{A_1}{A_2}=\) \(2\sqrt{2}-1\) \(\frac{2\sqrt{2}+1}{7}\) \(\frac{2\sqrt{2}-1}{7}\) \(2\sqrt{2}+1\),MTH-12-HSC-16-00,final,P020590,Let \(A_1\) be the area of the parabola \(y^2=4ax\) lying between vertex and latus rectum and \(A_2\) be the area between latus rectum and double ordinate \(x=2a\). Then \(\frac{A_1}{A_2}=\) \(2\sqrt{2}-1\) \(\frac{2\sqrt{2}+1}{7}\) \(\frac{2\sqrt{2}-1}{7}\) \(2\sqrt{2}+1\),MTH-12-CBS-08-00,draft
5492,3286,1,P022537,The figure shows a \(\Delta AOB\) and the parabola \(y=x^2\).The ratio of the area of the \(\Delta AOB\) to the area of the region\(AOB\) of the parabola \(y=x^2\) is equal to \(\frac{3}{5}\) \(\frac{3}{4}\) \(\frac{7}{8}\) \(\frac{5}{6}\),MTH-12-HSC-16-00,final,P020624,The figure shows a \(\Delta AOB\) and the parabola \(y=x^2\). The ratio of the area of the \(\Delta AOB\) to the area of the region \(AOB\) of the parabola \(y=x^2\) is equal to \(\frac{3}{5}\) \(\frac{3}{4}\) \(\frac{7}{8}\) \(\frac{5}{6}\),MTH-12-CBS-08-00,final
5496,3290,1,P022543,"The area of the region bounded by the curve \(y=x^3\), its tangent at \((1,1)\) and \(x-\) axis is \(\frac{1}{12}\) \(\frac{1}{6}\) \(\frac{2}{17}\) \(\frac{2}{15}\)",MTH-12-HSC-16-00,final,P020628,"The area of the region bounded by the curve \(y=x^3\), its tangent at \((1,1)\) and \(X\)-axis is \(\frac{1}{12}\) \(\frac{1}{6}\) \(\frac{2}{17}\) \(\frac{2}{15}\)",MTH-12-CBS-08-00,draft
3325,3312,1,P017006,"The order and degree of the differential equation \(y=\frac{dp}{dx}x+\sqrt{a^2p^2+b^2}\) where \(p=\frac{dy}{dx}\) (here \(a\) and \(b\) are arbitrary constants) respectively are \(1,2\) \(2,1\) \(2,2\) \(1,1\)",MTH-12-CBS-09-00,final,P012426,"The order and degree of the differential equation \(y=\frac{dp}{dx}x+\sqrt{a^2p^2+b^2},\) where \(p=\frac{dy}{dx}\) (here \(a\) and \(b\) are arbitrary constants) respectively are  \(2,2\) \(1,1\) \(1,2\) \(2,1\)",MTH-12-CBS-09-00,final
5755,3347,1,P022992,Vector \(a\) is equal to \(\left(\vec{a}.\hat{i}\right)\hat{i}+\left(\vec{a}.\hat{j}\right)\hat{j}+\) \(\left(\vec{a}.\hat{k}\right)\hat{k}\) \(\left(\vec{a}.\hat{j}\right)\hat{i}+\left(\vec{a}.\hat{k}\right)\hat{j}+\) \(\left(\vec{a}.\hat{i}\right)\hat{k}\) \(\left(\vec{a}.\hat{k}\right)\hat{i}+\left(\vec{a}.\hat{i}\right)\hat{j}+\) \(\left(\vec{a}.\hat{j}\right)\hat{k}\) \((\vec{a}.\vec{a})\)\((\hat i+\hat j+\hat k)\),MTH-11-HSC-08-00,final,P013859,Vector \(a\) is equal to  \(\left(\vec{a}.\hat{i}\right)\hat{i}+\left(\vec{a}.\hat{j}\right)\hat{j}+\left(\vec{a}.\hat{k}\right)\hat{k}\) \(\left(\vec{a}.\hat{j}\right)\hat{i}+\left(\vec{a}.\hat{k}\right)\hat{j}+\left(\vec{a}.\hat{i}\right)\hat{k}\) \(\left(\vec{a}.\hat{k}\right)\hat{i}+\left(\vec{a}.\hat{i}\right)\hat{j}+\left(\vec{a}.\hat{j}\right)\hat{k}\) \((\vec{a}.\vec{a})(\hat i+\hat j+\hat k)\),MTH-12-CBS-10-00,final
5757,3351,1,P022998,"If \(|\vec{a}|=2, |\vec{b}|=5\) and \(|\vec{a}\times \vec{b}|=8\) then \(\vec{a}.\vec{b}\) is equal to \(0\) \(2\) \(4\) \(6\)",MTH-11-HSC-08-00,final,P013871,"If \(|\vec{a}|=2, |\vec{b}|=5\) and \(|\vec{a}\times \vec{b}|=8\) then \(\vec{a}.\vec{b}\) is equal to \(0\) \(2\) \(4\) \(6\)",MTH-12-CBS-10-00,final
5758,3356,1,P023002,"If \(\left|\vec{a}.\vec{b}\right|=\left|\vec{a}\times\vec{b}\right|\), then the angle between \(\vec a\) and \(\vec b\), is \(0^\circ\) \(180^\circ\) \(150^\circ\) \(45^\circ\)",MTH-11-HSC-08-00,final,P013888,"If \(\left|\vec{a}.\vec{b}\right|=\left|\vec{a}\times\vec{b}\right|\), then the angle between \(\vec a\) and \(\vec b\), is \(0^\circ\) \(180^\circ\) \(150^\circ\) \(45^\circ\)",MTH-12-CBS-10-00,final
5140,3362,1,P038738,"Let \(\vec a, \vec b, \vec c\) be three vectors such that \(\vec a\times \vec b =\vec c\) and \(\vec c\times \vec a =\vec b\), then \(\vec a.\vec b=|\vec c|^2\) \(\vec{c.}\vec{a}=\left|\vec{b}\right|^2\) \(\vec{b.}\vec{c}=\left|\vec{a}\right|^2\) \(\vec a||(\vec b\times \vec c)\)",MTH-12-HSC-07-00,final,P013911,"Let \(\vec a, \vec b, \vec c\) be three vectors such that \(\vec a\times \vec b =\vec c\) and \(\vec c\times \vec a =\vec b\), then \(\vec a.\vec b=|\vec c|^2\) \(\vec{c.}\vec{a}=\left|\vec{b}\right|^2\) \(\vec{b.}\vec{c}=\left|\vec{a}\right|^2\) \(\vec a||(\vec b\times \vec c)\)",MTH-12-CBS-10-00,final
5142,3364,1,P038740,"If the vectors \(\vec a=2\hat i+3\hat j+6\hat k\) and \(\vec b\) are collinear and \(|\vec b|=21\), then \(\vec b=\) \(\pm3\left(2\hat{i}+3\hat{j}+6\hat{k}\right)\) \(\pm\left(2\hat{i}+3\hat{j}-6\hat{k}\right)\) \(\pm21\left(2\hat{i}+3\hat{j}+6\hat{k}\right)\) \(\pm21\left(\hat{i}+\hat{j}+\hat{k}\right)\)",MTH-12-HSC-07-00,final,P013923,"If the vectors \(\vec a=2\hat i+3\hat j+6\hat k\) and \(\vec b\) are collinear and \(|\vec b|=21\), then \(\vec b=\) \(\pm3\left(2\hat{i}+3\hat{j}+6\hat{k}\right)\) \(\pm\left(2\hat{i}+3\hat{j}-6\hat{k}\right)\) \(\pm21\left(2\hat{i}+3\hat{j}+6\hat{k}\right)\) \(\pm21\left(\hat{i}+\hat{j}+\hat{k}\right)\)",MTH-12-CBS-10-00,final
5143,3365,1,P038741,"If the diagonals of a parallelogram are \(3\hat i+\hat j-2\hat k\) and \(\hat i-3\hat j +4\hat k\), then the lengths of its sides are \(\sqrt 8, \sqrt{10}\) \(\sqrt 6, \sqrt{14}\) \(\sqrt 5, \sqrt{12}\) None of these",MTH-12-HSC-07-00,final,P013924,"If the diagonals of a parallelogram are \(3\hat i+\hat j-2\hat k\) and \(\hat i-3\hat j +4\hat k\), then the lengths of its sides are \(\sqrt 8, \sqrt{10}\) \(\sqrt 6, \sqrt{14}\) \(\sqrt 5, \sqrt{12}\) none of these",MTH-12-CBS-10-00,final
5760,3366,1,P023009,"In a \(\Delta ABC\), if \(A\vec B=\hat i-7\hat j+\hat k\) and \(B\vec C=3\hat i+\hat j+2\hat k\), then \(|\vec {CA}|=\) \(\sqrt {61}\) \(\sqrt {52}\) \(\sqrt {51}\) \(\sqrt {41}\)",MTH-11-HSC-08-00,final,P013929,"In a \(\Delta ABC\), if \(A\vec B=\hat i-7\hat j+\hat k\) and \(B\vec C=3\hat i+\hat j+2\hat k\), then \(|\vec {CA}|=\) \(\sqrt {61}\) \(\sqrt {52}\) \(\sqrt {51}\) \(\sqrt {41}\)",MTH-12-CBS-10-00,final
5144,3375,1,P038742,"If \(\hat n_1, \hat n_2\) are two unit vectors and \(\theta\) is the angle between them, then \(\cos \frac{\theta}2=\) \(\frac{1}{2}\left|\hat{n_1}+\hat{n_2}\right|\) \(\frac{1}{2}\left|\hat{n_1}-\hat{n_2}\right|\) \(\frac{1}{2}\left(\hat{n_1}.\hat{n_2}\right)\) \(\frac{\left|\vec{n_1}\times\vec{n_2}\right|}{2\left|\hat{n_1}\right|\left|\hat{n_2}\right|}\)",MTH-12-HSC-07-00,final,P013945,"If \(\hat n_1, \hat n_2\) are two unit vectors and \(\theta\) is the angle between them, then \(\cos \theta /2=\) \(\frac{1}{2}\left|\hat{n_1}+\hat{n_2}\right|\) \(\frac{1}{2}\left|\hat{n_1}-\hat{n_2}\right|\) \(\frac{1}{2}\left(\hat{n_1}.\hat{n_2}\right)\) \(\frac{\left|\vec{n_1}\times\vec{n_2}\right|}{2\left|\hat{n_1}\right|\left|\hat{n_2}\right|}\)",MTH-12-CBS-10-00,final
5759,3379,1,P023007,"If the vecors \(2\hat{i}+3\hat{j}+6\hat{k},3\hat{i}-4\hat{j}+\hat{k}\) and \(5\hat{i}-\hat{j}+7\hat{k}\) are the sides of a triangle, the triangle is equilateral isosceles right angled isosceles right angled",MTH-11-HSC-08-00,final,P017018,"If the vecors \(2\hat{i}+3\hat{j}+6\hat{k},3\hat{i}-4\hat{j}+\hat{k}\) and \(5\hat{i}-\hat{j}+7\hat{k}\) are the sides of a triangle, the triangle is equilateral isosceles right angled isosceles right angled",MTH-12-CBS-10-00,final
